"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.510841402E2,-5.014729686E-4,3.908377141E-3,-1.705767354E-3
1.510940842E2,9.012138471E-4,4.314242862E-3,5.901437253E-4
1.511040292E2,1.602315810E-3,1.077917963E-2,5.958625115E-4
1.511139732E2,-3.586054314E-3,1.460779575E-3,-4.089926369E-5
1.511239172E2,-3.106439952E-3,4.509681836E-3,1.482773572E-3
1.511338622E2,-1.322388183E-3,6.267900579E-3,-2.174811903E-3
1.511438062E2,-3.259937745E-3,1.008135080E-2,1.065628603E-3
1.511537502E2,-3.708680626E-3,3.273245413E-3,-1.891811844E-3
1.511636952E2,-3.303086385E-3,-5.595250987E-4,-2.193594351E-3
1.511736392E2,1.057307702E-3,5.899972282E-3,-1.863697544E-4
1.511835832E2,-6.801425479E-4,2.544412622E-3,3.178704996E-3
1.511935282E2,2.239923924E-5,1.417390443E-2,5.512302741E-4
1.512034722E2,-3.771126736E-3,9.858510457E-4,-3.012605943E-3
1.512134162E2,6.555798464E-4,9.578274563E-3,-3.093085252E-5
1.512233612E2,-2.306132577E-3,-4.380644299E-3,-2.431310713E-4
1.512333052E2,9.019114077E-4,1.192722283E-2,-1.784036169E-3
1.512432502E2,7.306425832E-4,-1.294677844E-3,-4.228848498E-3
1.512531942E2,2.283798298E-3,1.523662824E-2,-2.357445192E-3
1.512631382E2,2.461265773E-3,-5.452207290E-3,-2.991335001E-3
1.512730832E2,4.722822458E-3,1.091504842E-2,3.155120648E-4
1.512830272E2,-1.705157571E-3,-2.579745837E-3,-9.236701299E-4
1.512929712E2,2.347108442E-3,8.790886030E-3,3.307027509E-3
1.513029162E2,-8.468995802E-4,-1.692956779E-3,-2.817827277E-3
1.513128602E2,2.829860663E-3,1.022948325E-2,-2.998389769E-3
1.513228042E2,-4.405598156E-4,-2.736777533E-4,-1.598411938E-3
1.513327492E2,2.094503492E-3,1.784945722E-3,-5.200980231E-4
1.513426932E2,2.611009404E-4,-1.045244047E-3,-3.309354419E-3
1.513526372E2,-2.093133517E-3,4.368962720E-3,-7.143702824E-4
1.513625822E2,-9.989058599E-4,-2.348732669E-3,4.964987747E-4
1.513725262E2,-2.085475251E-3,-1.128738746E-3,-2.601370215E-5
1.513824702E2,7.288060151E-4,-1.770746661E-3,-1.970883459E-4
1.513924152E2,-1.960720401E-3,-5.792652257E-3,-9.518282022E-4
1.514023592E2,6.347689778E-4,1.087519689E-3,-8.377237245E-4
1.514123032E2,2.011144534E-5,-2.310113050E-4,-1.641465817E-3
1.514222482E2,4.753465764E-4,6.991622504E-4,-1.295035239E-3
1.514321922E2,-1.744646579E-4,-5.870057270E-3,-6.966229994E-4
1.514421362E2,1.670592232E-3,3.140631365E-3,-2.131893765E-3
1.514520812E2,-2.195518464E-3,-9.938685223E-3,-5.627591163E-4
1.514620252E2,5.543977022E-5,4.195186775E-3,2.834567567E-3
1.514719692E2,-5.137192085E-3,-1.283119991E-2,-2.003064845E-3
1.514819142E2,-9.940206073E-4,2.755990019E-3,-1.592406305E-3
1.514918582E2,-3.995136824E-3,-1.408477593E-2,-4.678477068E-3
1.515018023E2,-1.312019303E-4,6.592951249E-4,-2.810488222E-3
1.515117473E2,-4.086794797E-3,-8.743260987E-3,-3.000105266E-3
1.515216913E2,-3.790017217E-6,6.158585194E-3,7.051432040E-4
1.515316353E2,-1.220322214E-3,-1.207101811E-2,-3.027010709E-3
1.515415803E2,6.614564918E-4,2.346872818E-3,-1.406897558E-3
1.515515243E2,-5.295090377E-4,-1.268454082E-2,-5.951658823E-4
1.515614683E2,-1.538136043E-3,3.313069232E-3,-2.893707715E-4
1.515714133E2,-3.872130532E-3,-1.012843661E-2,-1.879544230E-3
1.515813573E2,-3.084042110E-3,2.710554749E-3,-1.343070064E-3
1.515913013E2,-4.132261500E-3,-1.118608564E-2,-2.359598642E-3
1.516012463E2,-3.257384989E-3,-4.624750465E-3,-2.089155838E-3
1.516111903E2,-8.482895792E-4,-7.706294302E-3,-1.062507043E-3
1.516211353E2,-1.165147405E-3,6.742605940E-3,-1.040707808E-3
1.516310793E2,-2.679686993E-3,-2.467137761E-3,-3.994186409E-4
1.516410233E2,-3.179042600E-3,-3.405567957E-3,-1.905451994E-3
1.516509683E2,-2.663188614E-3,-9.126402438E-5,-2.473678906E-4
1.516609123E2,-1.504198648E-3,6.454854738E-4,-1.788264257E-3
1.516708563E2,-2.432044130E-3,7.022158243E-3,8.815545589E-4
1.516808013E2,-4.966437351E-3,-7.315007970E-3,-1.616703346E-3
1.516907453E2,-2.316325437E-3,5.198386963E-3,-1.392731443E-3
1.517006893E2,-5.071759224E-3,-4.808209371E-3,-3.884927370E-3
1.517106343E2,1.834882889E-3,1.062454283E-2,-3.618316259E-4
1.517205783E2,-1.435397658E-3,-3.689387813E-4,-5.815553013E-4
1.517305223E2,-1.548848581E-3,3.899042960E-3,3.283610567E-5
1.517404673E2,-2.334940247E-3,-5.805156659E-3,-1.912377775E-5
1.517504113E2,1.529572997E-3,7.029948290E-3,-1.512358198E-3
1.517603553E2,-5.686166696E-4,-5.244132131E-3,-4.207189195E-4
1.517703003E2,2.599213505E-3,1.038276497E-2,-4.534756299E-4
1.517802443E2,-2.623818815E-3,-3.774935845E-3,-9.139643516E-4
1.517901883E2,3.424486145E-3,1.275557093E-2,-8.116988465E-4
1.518001333E2,-2.202761360E-3,-8.277048357E-3,-4.088134039E-3
1.518100773E2,-4.458739422E-4,7.039589807E-3,2.694937401E-3
1.518200213E2,-7.319240831E-4,-4.884048365E-3,-3.997730091E-4
1.518299663E2,-1.828080975E-3,9.582509287E-3,2.139018383E-3
1.518399103E2,-1.298425719E-3,-1.007807441E-3,1.247562468E-4
1.518498543E2,1.077380031E-3,6.319880486E-3,-8.052196354E-4
1.518597993E2,2.995994408E-3,-2.640765393E-3,-1.931511331E-3
1.518697433E2,3.325669095E-4,8.573805913E-3,-2.142699901E-3
1.518796873E2,-3.331233747E-4,1.317952643E-3,-2.171244472E-3
1.518896323E2,3.457619809E-3,4.563014489E-3,-1.594137400E-3
1.518995763E2,-9.947260842E-4,-4.936219193E-4,6.502168253E-5
1.519095203E2,2.499856055E-5,3.276881529E-3,-3.964058124E-5
1.519194653E2,4.222866148E-3,3.848037217E-3,-7.804709021E-4
1.519294093E2,-2.949200571E-4,1.661049318E-3,4.676080309E-3
1.519393533E2,3.626402467E-4,7.289477158E-3,9.340811521E-4
1.519492983E2,-1.425938681E-3,-4.499804229E-3,-2.341340762E-3
1.519592423E2,-3.226557747E-4,3.798468737E-3,-1.034175279E-3
1.519691863E2,-2.968227491E-4,-7.994275540E-3,-1.390506048E-3
1.519791313E2,2.912878059E-3,1.378737390E-2,-1.350400038E-3
1.519890753E2,8.113915101E-5,-3.315180307E-3,-1.596476184E-3
1.519990193E2,2.831842052E-3,7.578413002E-3,2.592513338E-4
1.520089643E2,-4.303831607E-3,-6.168824621E-3,-5.034781061E-4
1.520189083E2,1.077726716E-3,3.851440735E-3,8.379593492E-4
1.520288523E2,2.488403115E-3,-7.628913969E-3,-1.152221113E-3
1.520387973E2,4.480754025E-3,4.104212392E-3,-3.759134561E-4
1.520487413E2,7.813572884E-4,-4.286076874E-3,-2.713636262E-3
1.520586853E2,5.128183402E-3,9.034163319E-3,2.817716449E-5
1.520686303E2,-2.279665321E-3,-7.014577277E-3,-2.562013222E-3
1.520785743E2,2.748153871E-3,5.870626308E-3,-1.331880921E-3
1.520885193E2,-2.004979178E-4,-8.667303249E-3,-1.654922264E-3
1.520984633E2,7.840916514E-4,5.681191105E-3,1.921948977E-3
1.521084073E2,1.038157381E-3,-1.162722521E-2,-1.519387821E-3
1.521183523E2,3.951644525E-3,2.204739954E-3,-1.464974601E-3
1.521282963E2,-1.878015231E-3,-6.061978173E-3,-7.666880265E-5
1.521382403E2,7.329508662E-5,-6.395843811E-4,1.150342636E-3
1.521481853E2,3.193721175E-3,7.191603072E-4,5.900138058E-4
1.521581293E2,-1.775244717E-3,-2.500637900E-3,-1.000270247E-3
1.521680733E2,2.156379865E-3,-3.081207164E-3,-2.409881447E-3
1.521780183E2,-2.208660822E-3,-6.671494804E-3,-2.080996754E-3
1.521879623E2,-1.582931727E-4,-3.012141678E-4,2.092975657E-3
1.521979063E2,-2.090470400E-3,-4.348096438E-3,8.163193706E-4
1.522078513E2,1.652268693E-4,-1.320348354E-3,-1.352163963E-5
1.522177953E2,3.021783195E-4,-7.887534797E-3,-1.078003785E-3
1.522277393E2,2.966138534E-3,2.453519031E-3,8.567830082E-4
1.522376843E2,-4.965032451E-3,-1.196639240E-2,-2.515624743E-3
1.522476283E2,2.938430756E-3,5.649885628E-3,1.650885679E-5
1.522575723E2,-4.163714591E-3,-1.411460247E-2,-1.349394908E-3
1.522675173E2,2.019346226E-3,2.267861273E-4,-1.753130229E-3
1.522774613E2,-8.501354605E-4,-6.627565250E-3,-1.917854534E-3
1.522874053E2,2.950461581E-3,2.486570738E-3,-9.007933550E-4
1.522973503E2,-2.244307660E-3,-1.765619963E-2,8.315464947E-4
1.523072943E2,1.546435757E-3,1.510037459E-3,-3.526716726E-3
1.523172383E2,2.639018232E-3,-1.341604441E-2,-2.084051492E-3
1.523271833E2,1.971630147E-3,3.054542234E-3,-1.666467870E-3
1.523371273E2,-2.029609401E-3,-1.311871782E-2,-4.529772326E-3
1.523470713E2,2.472730819E-3,2.647196874E-3,-1.334245550E-3
1.523570163E2,-1.155352220E-4,-8.953105658E-3,-9.025637992E-4
1.523669603E2,2.702888101E-3,4.458306823E-3,1.467383234E-3
1.523769043E2,3.991217818E-3,-7.519409992E-3,4.942985252E-4
1.523868493E2,1.506222179E-3,1.381140435E-3,2.192596439E-3
1.523967933E2,-2.086265013E-4,-3.461587476E-3,4.325003829E-4
1.524067373E2,1.948533813E-3,-7.800506428E-4,5.006773863E-4
1.524166823E2,2.048948780E-3,2.277990803E-3,-2.038504928E-3
1.524266263E2,-2.481620759E-3,1.358667621E-3,4.877697211E-4
1.524365703E2,-1.593893860E-3,-1.795066986E-3,-2.029136755E-3
1.524465153E2,6.194594316E-4,8.606372867E-4,-1.884793397E-3
1.524564593E2,2.720823046E-3,1.917360700E-3,-2.937121317E-4
1.524664033E2,-2.572475933E-3,1.816426869E-3,1.243997132E-3
1.524763483E2,2.833089093E-3,1.826998661E-3,-5.339449272E-4
1.524862923E2,9.590226691E-4,-3.377350513E-3,1.148107694E-3
1.524962363E2,1.281817444E-3,3.915067296E-3,1.224195817E-3
1.525061846E2,-8.731381968E-5,-3.847514512E-3,-1.960412133E-3
1.525161286E2,4.823721945E-3,9.769831784E-3,-3.674030304E-4
1.525260726E2,3.181616776E-3,-4.357704893E-3,1.216112636E-3
1.525360176E2,7.956661284E-5,1.450147014E-2,-2.880408429E-4
1.525459616E2,-2.444843762E-3,-1.021665987E-2,-2.039868152E-3
1.525559056E2,3.760421183E-3,1.460686047E-2,1.330189640E-3
1.525658506E2,-8.218134753E-4,-5.938895047E-3,-2.472007181E-4
1.525757946E2,1.909798710E-3,5.406658631E-3,3.957329318E-4
1.525857386E2,-1.338991337E-3,-7.280640770E-3,-1.164080575E-3
1.525956836E2,2.408400178E-6,1.039257087E-2,-1.756915124E-3
1.526056276E2,-1.649017911E-3,-1.758367987E-3,-1.707207412E-5
1.526155716E2,-1.357621048E-3,6.498219911E-3,-3.186609363E-3
1.526255166E2,-2.526757307E-4,-3.281706478E-3,-2.035591286E-3
1.526354606E2,-2.581463661E-3,8.685925044E-3,6.717625074E-4
1.526454046E2,-1.502350904E-3,3.852820257E-3,8.262256160E-4
1.526553496E2,-2.105414867E-3,3.452783916E-3,6.977992598E-4
1.526652936E2,-5.217851140E-3,-2.793394262E-3,1.001858618E-4
1.526752376E2,-4.367446993E-3,-1.565521350E-3,-1.635679044E-3
1.526851826E2,-5.567292683E-4,5.274008960E-3,-1.296126051E-3
1.526951266E2,-6.057906430E-3,-1.312390901E-3,5.273451097E-5
1.527050706E2,-1.356628723E-3,3.090346931E-3,-2.908966970E-3
1.527150156E2,-1.347088721E-3,-8.418001235E-4,-2.690744586E-3
1.527249596E2,-1.870133448E-3,6.506393664E-3,-3.032207023E-4
1.527349036E2,-1.622608863E-3,2.321226057E-4,2.008638810E-3
1.527448486E2,-1.407425385E-3,6.337951869E-3,2.890354954E-4
1.527547926E2,-3.011344466E-3,-5.978228524E-3,7.235375233E-4
1.527647366E2,9.394548833E-4,5.661116913E-3,-7.435979787E-4
1.527746816E2,-4.467168357E-3,-7.807686925E-4,-3.522011684E-3
1.527846256E2,-4.817475565E-4,8.998624980E-3,-3.624374513E-4
1.527945696E2,-5.215715617E-3,-5.409203470E-3,-1.068895217E-3
1.528045146E2,1.575344708E-3,7.338283584E-3,-2.266785130E-3
1.528144586E2,-1.265355386E-3,-1.082529407E-2,-3.500047605E-3
1.528244026E2,1.472108066E-3,7.944132201E-3,-1.412661979E-3
1.528343476E2,-3.744539805E-3,-1.130039245E-2,-2.467143117E-3
1.528442916E2,1.619333401E-3,1.048426516E-2,1.666615484E-3
1.528542356E2,-2.574831713E-3,-1.138695516E-2,-2.266982803E-3
1.528641806E2,2.701955847E-3,8.515913039E-3,2.162120305E-3
1.528741246E2,-1.579608303E-3,-7.225765847E-3,-9.091384709E-5
1.528840686E2,5.975258537E-4,3.349485341E-4,1.226019114E-3
1.528940136E2,-9.176926687E-4,-9.205477312E-3,-2.932400908E-3
1.529039576E2,-1.826629508E-3,2.410964807E-3,-1.382441260E-3
1.529139016E2,5.311192945E-4,-1.046678983E-3,8.431563620E-4
1.529238466E2,-6.244261749E-4,4.197085276E-3,-1.597900409E-4
1.529337906E2,-4.675192758E-5,2.230665646E-3,5.025530700E-4
1.529437346E2,-1.942123752E-3,-3.738809843E-3,-1.531303162E-3
1.529536796E2,5.460623652E-5,-5.490265321E-4,-4.004188348E-3
1.529636236E2,-3.386730328E-3,-6.732087582E-3,-2.278193831E-3
1.529735686E2,2.005011775E-3,2.017749939E-3,-3.756295191E-3
1.529835126E2,-1.223272178E-3,-8.672177792E-3,-4.587692674E-4
1.529934566E2,4.580076784E-3,-1.048462000E-4,-1.553657814E-3
1.530034006E2,-1.144654118E-3,-3.985337913E-3,1.510309055E-3
1.530133456E2,3.728024196E-3,5.256213713E-3,-7.104983088E-4
1.530232896E2,1.114930725E-3,-7.254518103E-3,-1.588808838E-3
1.530332346E2,2.084853826E-3,-1.400623471E-3,-4.116916098E-4
1.530431786E2,-1.373793464E-3,-1.192703471E-2,-4.689793568E-3
1.530531226E2,6.100368220E-3,6.423210725E-3,-3.662345931E-3
1.530630676E2,-6.659249775E-4,-9.738981724E-3,2.490386833E-4
1.530730116E2,4.106287844E-3,1.348642725E-2,-8.363553789E-4
1.530829556E2,-3.534320742E-3,-1.420831773E-2,-3.080068389E-3
1.530928996E2,2.587105613E-3,8.091795258E-3,-2.480695257E-3
1.531028446E2,-1.775684766E-3,-6.522567943E-3,-2.647409216E-3
1.531127886E2,8.690953255E-4,6.024699658E-3,1.256734598E-3
1.531227336E2,9.702953976E-4,-5.238073878E-3,-5.845751148E-4
1.531326776E2,1.980771776E-3,3.705178853E-3,1.998273656E-3
1.531426216E2,-3.220634535E-4,-2.081337618E-3,-2.120571211E-3
1.531525666E2,4.191081040E-3,5.408938043E-3,-1.155988779E-3
1.531625106E2,1.563918777E-4,-2.156303264E-3,-1.346671022E-3
1.531724546E2,4.038691521E-3,2.758405870E-3,-1.054529101E-3
1.531823996E2,2.000840846E-3,2.086224034E-3,-1.576508628E-3
1.531923436E2,-2.775853500E-5,6.336217746E-3,-6.426777691E-5
1.532022876E2,1.083286479E-4,3.342558630E-3,-2.659518272E-3
1.532122326E2,3.713716287E-3,-3.643445438E-3,-5.729543045E-4
1.532221766E2,4.235962406E-3,3.575851442E-3,1.287886407E-4
1.532321206E2,5.396301858E-4,-3.011487424E-3,-1.454865211E-3
1.532420656E2,1.131118508E-3,8.716807701E-3,-1.354464097E-3
1.532520096E2,7.519754581E-4,-1.564884325E-3,-1.564796316E-3
1.532619536E2,5.284675397E-3,2.430390101E-3,-9.866240434E-4
1.532718986E2,1.116142143E-3,-6.539274938E-3,-2.864994109E-3
1.532818426E2,4.017389845E-3,1.354735158E-2,3.358813468E-3
1.532917866E2,1.103119226E-3,-8.535476401E-3,1.161477063E-3
1.533017316E2,4.427010659E-3,1.249737013E-2,1.562016550E-3
1.533116756E2,-1.149847172E-3,-1.261183433E-2,-7.355404086E-4
1.533216196E2,3.327345476E-4,6.976247765E-3,-1.161379740E-3
1.533315646E2,4.712506197E-4,-6.321661174E-3,-3.804257838E-3
1.533415086E2,7.429291494E-3,1.363074221E-2,-4.579960369E-4
1.533514526E2,6.918050349E-5,-3.136645770E-3,-1.915568486E-3
1.533613976E2,4.228771664E-3,5.051242653E-3,-1.093450701E-3
1.533713416E2,1.419689739E-3,-7.999100722E-3,-2.152041066E-3
1.533812856E2,3.345421515E-3,9.199593216E-3,1.641897950E-3
1.533912306E2,2.474835608E-3,-2.976169577E-3,-1.486517256E-3
1.534011746E2,4.027458373E-3,8.360641077E-3,4.014507867E-3
1.534111186E2,7.783547044E-4,-7.130957209E-3,-6.730018649E-4
1.534210636E2,2.269192133E-3,6.222398952E-3,-1.235461561E-3
1.534310076E2,1.229129033E-3,-2.322547371E-3,-2.388145775E-3
1.534409516E2,3.234489355E-3,1.254344475E-3,-9.867902845E-4
1.534508966E2,9.997619782E-4,-2.261172747E-3,-2.578377724E-3
1.534608406E2,-1.570721157E-3,-4.596765153E-3,1.171086915E-3
1.534707846E2,-3.028889187E-4,4.435949959E-3,-1.062084222E-3
1.534807296E2,-3.680309281E-3,-7.549339905E-3,-1.487124828E-3
1.534906736E2,9.269588627E-4,-2.414499177E-3,-7.353795227E-4
1.535006149E2,2.909959294E-4,-5.784729496E-3,1.615730580E-4
1.535105599E2,-3.404533491E-4,-2.290861914E-3,-1.410050318E-3
1.535205039E2,-1.444333233E-3,-6.649124436E-3,-8.212253451E-4
1.535304479E2,1.160084270E-3,8.525162004E-3,1.240410376E-3
1.535403929E2,-4.516709596E-3,-1.286268327E-2,-7.244695444E-4
1.535503369E2,-9.605940431E-4,1.529623405E-3,-2.515094820E-4
1.535602809E2,-8.275499567E-3,-1.526586805E-2,-1.324497163E-3
1.535702259E2,8.006775752E-4,5.099353381E-3,4.714594688E-4
1.535801699E2,-1.365271397E-3,-1.008146442E-2,1.114879036E-3
1.535901139E2,3.947683610E-3,4.850677215E-3,-1.265162136E-3
1.536000589E2,-2.520335373E-3,-1.735555939E-2,-2.726172097E-3
1.536100029E2,2.521858318E-3,1.484759152E-3,-1.058620401E-3
1.536199469E2,9.385449812E-5,-9.123676457E-3,-3.118042834E-3
1.536298919E2,2.794759115E-3,7.421918213E-3,-1.307716593E-3
1.536398359E2,-2.632763237E-3,-9.321908467E-3,-2.894694218E-3
1.536497799E2,-7.874118164E-4,1.838057069E-3,-1.347812358E-4
1.536597249E2,-2.558147535E-3,-9.953088127E-3,-2.764612436E-4
1.536696689E2,-3.401743248E-3,1.085798722E-4,5.565450992E-4
1.536796129E2,-3.050471656E-3,-1.757230842E-3,1.348302700E-3
1.536895579E2,-2.031232696E-3,-3.078434849E-3,-4.597042687E-3
1.536995019E2,5.184775218E-4,-2.243001247E-3,-2.032685094E-3
1.537094459E2,-1.857451163E-3,-1.856603194E-3,-1.176816411E-3
1.537193909E2,-9.320024401E-4,-4.009502474E-3,-3.120924113E-3
1.537293349E2,-4.188601393E-3,-5.006405991E-3,-2.302557230E-3
1.537392789E2,-7.853475399E-4,-3.835414536E-3,-1.094014850E-3
1.537492239E2,-1.025911421E-3,-1.036260091E-2,-1.099482412E-3
1.537591679E2,3.285724670E-4,3.339629155E-3,8.296105079E-5
1.537691119E2,-2.809936646E-3,-8.399480954E-3,5.152150989E-4
1.537790569E2,1.288135769E-3,3.027609549E-3,-1.084013144E-3
1.537890009E2,-3.253600560E-3,-9.734050371E-3,1.855424140E-3
1.537989449E2,2.671400085E-3,7.664114237E-3,1.287638210E-3
1.538088899E2,-2.912228461E-3,-7.876006886E-3,-7.068668492E-5
1.538188339E2,1.948815770E-4,8.380726911E-3,-5.316797178E-4
1.538287779E2,-2.190732863E-3,-1.178441849E-2,-2.116648946E-3
1.538387229E2,1.694286242E-3,3.583885496E-3,8.173556998E-4
1.538486669E2,-3.761823755E-3,-1.059455145E-2,-1.718940679E-3
1.538586109E2,2.104587853E-3,8.638530970E-3,9.186540265E-4
1.538685559E2,3.629801795E-4,-9.396465495E-3,2.582781017E-3
1.538784999E2,1.531575341E-3,2.704405691E-3,1.517782919E-3
1.538884439E2,-1.713783946E-3,-1.585042104E-2,-2.484901575E-3
1.538983889E2,2.075095195E-3,1.074603386E-2,-3.463833127E-4
1.539083329E2,-3.613391891E-5,-6.221733987E-3,-3.329328028E-3
1.539182769E2,1.165217953E-3,1.214608829E-2,-5.017779768E-5
1.539282219E2,9.067920037E-4,-3.879944794E-3,6.586620584E-4
1.539381659E2,3.874352435E-3,1.740656793E-3,6.605261005E-4
1.539481099E2,3.532183357E-3,-3.165161703E-3,7.611908950E-5
1.539580549E2,-2.718758769E-4,-5.059503019E-5,-2.687443048E-3
1.539679989E2,3.005990060E-3,3.351317486E-3,-3.070515348E-3
1.539779429E2,-1.361594070E-3,-4.107397981E-3,-2.008712851E-3
1.539878879E2,1.553073293E-3,2.345585264E-3,-8.764627855E-4
1.539978319E2,-2.407846041E-3,-1.329577062E-3,-1.670084661E-3
1.540077759E2,2.254953841E-3,6.649541669E-3,-3.379410366E-3
1.540177209E2,-2.739804797E-3,1.341329073E-3,-9.918864816E-4
1.540276649E2,1.360180089E-3,1.270263270E-2,3.784848377E-5
1.540376089E2,-3.769866657E-3,-2.454748843E-3,4.570300225E-4
1.540475529E2,2.193004824E-3,1.629458740E-2,-9.808272589E-4
1.540574979E2,-4.480876494E-3,-7.677591406E-3,-9.014650714E-4
1.540674419E2,2.883003326E-3,1.200572960E-2,7.425358053E-4
1.540773869E2,1.400954090E-3,-9.121127427E-3,-2.262575086E-3
1.540873309E2,5.863107275E-3,9.147727862E-3,5.475608632E-4
1.540972749E2,3.570215777E-4,-7.918607444E-3,-6.793574430E-4
1.541072199E2,5.310773849E-5,1.333369501E-2,1.316791633E-3
1.541171639E2,-2.571502700E-4,-7.885152008E-4,-1.380724367E-3
1.541271079E2,4.103648011E-3,1.552470028E-2,5.475617945E-4
1.541370529E2,3.068477381E-3,-3.419429297E-3,1.233201474E-4
1.541469969E2,3.364942037E-3,1.351176854E-2,-2.833337989E-3
1.541569409E2,5.222838372E-4,3.267240245E-4,-2.751579043E-3
1.541668849E2,1.176162856E-3,1.817239262E-2,-3.881643061E-4
1.541768299E2,-2.326490358E-4,2.162001096E-3,-8.054815698E-4
1.541867739E2,-1.466444694E-3,1.105401851E-2,-1.644486911E-3
1.541967189E2,-1.792149618E-3,-5.176084116E-3,-6.098488811E-4
1.542066629E2,4.457482137E-4,6.672362331E-3,-2.605980262E-4
1.542166069E2,1.661162823E-4,1.693848986E-3,-1.511218492E-3
1.542265509E2,-3.285081591E-3,4.176788498E-4,2.825377276E-3
1.542364959E2,7.498734631E-4,-1.113372389E-3,-1.554723480E-3
1.542464399E2,-4.706209991E-3,-5.041643977E-3,-5.033332855E-5
1.542563839E2,-3.649913706E-4,2.827731194E-3,-2.496713307E-3
1.542663289E2,-2.123958431E-3,-1.074380148E-2,-2.286653034E-3
1.542762729E2,1.919519156E-3,3.723288421E-3,-1.330045634E-3
1.542862169E2,-1.899232157E-4,-8.384517394E-3,-2.564530121E-3
1.542961619E2,5.290595815E-3,5.933701992E-3,-2.612466924E-3
1.543061059E2,-3.050398547E-3,-9.714132175E-3,4.133849870E-4
1.543160499E2,1.419983106E-3,5.705038086E-3,1.412603073E-3
1.543259949E2,-4.714126699E-3,-1.174952183E-2,4.933427554E-4
1.543359389E2,2.712364309E-3,3.861662000E-3,-2.446254250E-3
1.543458829E2,-4.322565161E-3,-1.230608393E-2,5.134881940E-4
1.543558279E2,-1.008794177E-3,2.483248711E-3,1.140129985E-3
1.543657719E2,-1.125267707E-3,-1.179233752E-2,-3.596349154E-3
1.543757159E2,1.258261502E-3,5.222864449E-3,8.620487060E-4
1.543856609E2,-7.633017376E-4,-1.472550351E-2,-5.128309131E-4
1.543956049E2,1.452448079E-3,-3.084293799E-3,-5.431908648E-4
1.544055489E2,-9.908820502E-4,-1.543541998E-2,-1.409768010E-3
1.544154939E2,-6.734333001E-4,2.711626235E-3,2.882182598E-3
1.544254379E2,-1.387009397E-3,-1.019232161E-2,3.189207055E-4
1.544353819E2,3.352565691E-4,1.958350418E-3,1.139973057E-3
1.544453269E2,-6.207797211E-3,-1.149866916E-2,7.287715562E-5
1.544552709E2,-4.971824121E-3,1.285569044E-3,-2.457126044E-3
1.544652149E2,-3.962338902E-3,-6.428148597E-3,-2.996918047E-3
1.544751599E2,-1.727413852E-3,-1.958566019E-3,3.615943715E-4
1.544851039E2,-1.535008196E-3,3.430899233E-5,3.049310762E-4
1.544950479E2,-2.618115861E-3,-4.745799117E-3,2.413888462E-3
1.545049927E2,6.380057894E-4,-3.996683285E-3,1.516873483E-3
1.545149367E2,-3.336762078E-3,-6.487004459E-3,3.066300880E-3
1.545248807E2,5.335421301E-4,-7.786615752E-4,2.968006302E-4
1.545348257E2,-2.043332439E-3,-7.930846885E-3,-2.930895425E-4
1.545447697E2,5.209520459E-4,6.600066088E-3,-1.419732114E-3
1.545547137E2,-5.314833019E-3,-8.252914995E-3,-6.828354672E-4
1.545646587E2,4.914635327E-3,6.470636465E-3,-1.336915884E-4
1.545746027E2,-1.437802799E-3,-8.585011587E-3,-3.632560838E-4
1.545845467E2,4.210784100E-4,6.898391061E-3,1.306499355E-3
1.545944917E2,1.864778111E-3,-9.938379750E-3,3.858448472E-4
1.546044357E2,1.101322938E-3,3.505615983E-3,4.658650141E-4
1.546143797E2,-3.602352459E-3,-6.526245736E-3,-1.264390768E-3
1.546243247E2,3.402680159E-5,7.448087446E-3,-1.577537041E-4
1.546342687E2,-1.136166509E-3,-1.046966016E-2,-1.661640825E-3
1.546442127E2,1.268325374E-3,8.313576691E-3,1.321993303E-3
1.546541577E2,-2.815099433E-3,-3.192610806E-3,-6.740456447E-4
1.546641017E2,1.316511538E-3,8.255313151E-3,2.362082014E-3
1.546740457E2,-1.635336317E-3,-3.327306593E-3,9.833637159E-4
