"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.575763021E1,2.910652589E-3,1.089382615E0,-1.344660795E-1
5.576757421E1,-1.014163010E-3,1.131639712E0,-1.082419020E-1
5.577751821E1,-8.064808734E-3,1.100401547E0,-1.106100243E-1
5.578746321E1,-1.501617970E-2,1.025104612E0,-9.067394257E-2
5.579740721E1,3.121161489E-3,1.052811643E0,-1.593512446E-1
5.580735121E1,1.408501974E-2,1.114561018E0,-1.792329472E-1
5.581729621E1,-1.300384216E-3,1.126462295E0,-1.404419339E-1
5.582724021E1,-2.459834090E-2,1.108971592E0,-4.775888801E-2
5.583718421E1,-7.813305371E-3,1.123273516E0,-9.443311751E-2
5.584712921E1,2.770898653E-2,1.115994171E0,-1.417049325E-1
5.585707321E1,-1.482425398E-2,1.118008171E0,-1.038032806E-1
5.586701821E1,-4.268787196E-3,1.095527747E0,-9.404661655E-2
5.587696221E1,1.475581415E-2,1.104876860E0,-9.087508678E-2
5.588690621E1,4.065751769E-3,1.096347234E0,-1.168928576E-1
5.589685121E1,-2.674682720E-2,1.106311255E0,-1.373709762E-1
5.590679521E1,-4.326939583E-4,1.116473935E0,-1.059100324E-1
5.591673921E1,-3.663445059E-3,1.119354639E0,-8.717146039E-2
5.592668421E1,-3.286226559E-3,1.119119654E0,-8.279715836E-2
5.593662821E1,-1.691985039E-2,1.096834234E0,-1.165975732E-1
5.594657221E1,-1.367185000E-2,1.091075603E0,-1.096849948E-1
5.595651721E1,-1.692001484E-3,1.124800443E0,-1.126547956E-1
5.596646121E1,-1.379198288E-2,1.109945738E0,-1.045488006E-1
5.597640521E1,-1.571445602E-2,1.099807762E0,-7.413392365E-2
5.598635021E1,-3.458924987E-2,1.103646898E0,-6.721842170E-2
5.599629421E1,-1.117618527E-2,1.116733332E0,-1.144954991E-1
5.600623921E1,-1.201871423E-2,1.111583616E0,-1.173156112E-1
5.601618321E1,-1.396627558E-2,1.088548510E0,-8.271003485E-2
5.602612721E1,-1.478682267E-2,1.062023347E0,-8.059392750E-2
5.603607221E1,-1.094589634E-2,1.099953358E0,-9.464186311E-2
5.604601621E1,4.949348280E-3,1.103724520E0,-1.152761024E-1
5.605596021E1,6.119549721E-3,1.097229140E0,-8.905952632E-2
5.606590521E1,-1.157764231E-2,1.103101791E0,-3.724208593E-2
5.607584921E1,-1.530883284E-3,1.109475987E0,-7.149565995E-2
5.608579321E1,1.553289997E-2,1.110022921E0,-1.488525689E-1
5.609573821E1,2.406439874E-3,1.109098403E0,-1.196363711E-1
5.610568221E1,-1.404486582E-2,1.092552537E0,-9.924946904E-2
5.611562621E1,-1.451045036E-2,1.083037802E0,-7.496773660E-2
5.612557121E1,-2.088640049E-2,1.113333103E0,-1.054714912E-1
5.613551521E1,6.908942107E-4,1.144247771E0,-1.156187493E-1
5.614546021E1,-1.683842791E-2,1.107147845E0,-1.139481997E-1
5.615540421E1,-1.576370968E-2,1.081839707E0,-9.057395518E-2
5.616534821E1,-1.095322363E-2,1.069191010E0,-1.174863499E-1
5.617529321E1,4.526731633E-3,1.097137924E0,-1.409652597E-1
5.618523721E1,-1.485671517E-2,1.111336425E0,-1.174337250E-1
5.619518121E1,-7.861005859E-3,1.077214706E0,-7.923971236E-2
5.620512621E1,-7.779482882E-3,1.071036099E0,-6.155071557E-2
5.621507021E1,-6.573129203E-3,1.097264150E0,-1.113689929E-1
5.622501421E1,-1.204006570E-2,1.138740424E0,-1.278055161E-1
5.623495921E1,-4.238025360E-3,1.103741769E0,-1.135570210E-1
5.624490321E1,-1.707058065E-3,1.072524654E0,-1.031940007E-1
5.625484721E1,-6.060693841E-3,1.090158979E0,-1.256245047E-1
5.626479221E1,-9.382222965E-3,1.138417512E0,-1.595722693E-1
5.627473621E1,-1.031380319E-2,1.130241862E0,-8.993953228E-2
5.628468021E1,-6.323069371E-3,1.075749540E0,-6.416266680E-2
5.629462521E1,-5.089389095E-3,1.084594915E0,-1.210139751E-1
5.630456921E1,-7.666138262E-3,1.150933989E0,-1.980709219E-1
5.631451321E1,-1.193854342E-2,1.115266631E0,-1.428053784E-1
5.632445821E1,1.158090396E-2,1.071523757E0,-7.257447124E-2
5.633440221E1,-9.118659720E-3,1.104630765E0,-8.901274860E-2
5.634434721E1,-1.258948470E-2,1.126924810E0,-1.340386480E-1
5.635429121E1,-1.097315898E-2,1.103533900E0,-1.310132986E-1
5.636423521E1,3.838614849E-3,1.078595233E0,-1.151164734E-1
5.637418021E1,-2.517335974E-3,1.053326637E0,-1.004171580E-1
5.638412421E1,9.231693707E-3,1.074505837E0,-1.259858626E-1
5.639406821E1,-1.916560147E-2,1.128472275E0,-1.431755072E-1
5.640401342E1,-1.669019186E-2,1.112875851E0,-1.012363529E-1
5.641395742E1,5.545225237E-3,1.094470716E0,-1.116841578E-1
5.642390142E1,4.724806063E-3,1.069710170E0,-1.203304356E-1
5.643384642E1,-2.015206330E-2,1.097007019E0,-1.521854818E-1
5.644379042E1,-2.022505299E-2,1.088704777E0,-1.376317620E-1
5.645373442E1,2.457968462E-3,1.067951254E0,-7.338957310E-2
5.646367942E1,-1.557180223E-2,1.082947462E0,-1.016526747E-1
5.647362342E1,-1.306287163E-2,1.121912869E0,-1.685325426E-1
5.648356742E1,-7.801720574E-3,1.130375982E0,-1.685009676E-1
5.649351242E1,1.007985061E-2,1.092715017E0,-1.259601349E-1
5.650345642E1,-9.073526524E-3,1.095810021E0,-9.868228912E-2
5.651340042E1,-1.608075667E-2,1.079972837E0,-9.850161016E-2
5.652334542E1,-2.035430387E-2,1.098666166E0,-1.180845201E-1
5.653328942E1,1.589408431E-2,1.100156695E0,-1.289825606E-1
5.654323442E1,-8.293782044E-3,1.081659905E0,-1.410781109E-1
5.655317842E1,-1.995250879E-2,1.059665311E0,-1.332638919E-1
5.656312242E1,-2.425225882E-2,1.100091645E0,-1.124273390E-1
5.657306742E1,5.251877736E-3,1.106382518E0,-1.412927037E-1
5.658301142E1,1.193361897E-3,1.080334707E0,-1.099779403E-1
5.659295542E1,-3.749974715E-2,1.038473613E0,-8.630139470E-2
5.660290042E1,-1.097527860E-2,1.048670207E0,-1.421072209E-1
5.661284442E1,-8.065119367E-3,1.078367411E0,-1.339901161E-1
5.662278842E1,-2.212284906E-3,1.051651556E0,-1.344064379E-1
5.663273342E1,-3.494577471E-2,1.042762399E0,-1.072858822E-1
5.664267742E1,-1.797372879E-2,1.078391458E0,-1.090581733E-1
5.665262142E1,-8.219019910E-3,1.096816765E0,-1.058901519E-1
5.666256642E1,3.167135222E-3,1.077341152E0,-1.347543472E-1
5.667251042E1,-1.219612241E-2,1.068724841E0,-1.284457862E-1
5.668245442E1,-7.962902728E-3,1.071733453E0,-1.014795971E-1
5.669239942E1,-1.896681441E-2,1.087141304E0,-1.111801279E-1
5.670234342E1,-2.579206824E-3,1.071141203E0,-1.322605097E-1
5.671228842E1,-2.045825640E-2,1.091462616E0,-1.142738897E-1
5.672223242E1,-1.436514705E-3,1.098133558E0,-1.033185464E-1
5.673217642E1,-1.009936569E-2,1.056637988E0,-1.014912915E-1
5.674212142E1,-2.280753974E-2,1.058797584E0,-1.252625620E-1
5.675206542E1,-5.793348178E-3,1.110624526E0,-1.078735274E-1
5.676200942E1,3.256615894E-3,1.078186659E0,-9.691467583E-2
5.677195442E1,3.702054955E-3,1.030660052E0,-8.940158844E-2
5.678189842E1,-3.283981777E-2,1.042569149E0,-5.359908700E-2
5.679184242E1,1.441886835E-4,1.117625178E0,-1.228733897E-1
5.680178742E1,1.869046038E-2,1.106918488E0,-1.074256307E-1
5.681173142E1,-3.119607409E-2,1.015216532E0,-9.182584405E-2
5.682167542E1,-3.977468862E-2,1.044781516E0,-6.574375391E-2
5.683162042E1,1.457327139E-3,1.114446559E0,-1.270874780E-1
5.684156442E1,5.301359799E-3,1.060953380E0,-1.655305821E-1
5.685150842E1,-2.635859949E-2,1.035064175E0,-5.667530715E-2
5.686145342E1,-1.307839416E-2,1.055044110E0,-2.611366510E-3
5.687139742E1,9.565624539E-3,1.044612458E0,-9.464010894E-2
5.688134142E1,-1.724328364E-2,1.047670187E0,-1.507429737E-1
5.689128642E1,-1.090418011E-2,1.082624550E0,-1.243732005E-1
5.690123042E1,4.276288077E-3,1.058550686E0,-3.139194667E-2
5.691117442E1,-3.278088880E-2,1.050216722E0,-6.803410828E-2
5.692111942E1,-4.363968903E-3,1.054156869E0,-1.555727738E-1
5.693106342E1,2.285777098E-2,1.069837639E0,-1.010597670E-1
5.694100842E1,-3.011227439E-2,1.051558731E0,-7.917597771E-2
5.695095242E1,-5.805364206E-2,1.037862286E0,-8.782868743E-2
5.696089642E1,5.522028236E-3,1.080098845E0,-1.132453644E-1
5.697084142E1,-3.895195797E-3,1.061632168E0,-1.459938651E-1
5.698078542E1,-4.639573758E-2,1.048567954E0,-1.254578590E-1
5.699072942E1,-1.378636407E-2,1.046903690E0,-7.872925043E-2
5.700067442E1,3.227754403E-3,1.040732612E0,-5.191275001E-2
5.701061842E1,-4.600166266E-2,1.056355933E0,-1.283779585E-1
5.702056242E1,7.439284567E-3,1.062452460E0,-1.454161602E-1
5.703050742E1,1.199097650E-2,1.019442168E0,-8.850579500E-2
5.704045142E1,-3.072256839E-2,1.037818652E0,-1.070362061E-1
5.705039542E1,3.044206649E-4,1.054882143E0,-7.781416118E-2
5.706034042E1,1.341362234E-2,1.047687363E0,-4.350913167E-2
5.707028442E1,-3.204450508E-2,1.039540364E0,-1.397361749E-1
5.708022842E1,1.105918614E-3,1.045736805E0,-1.657586235E-1
5.709017342E1,-2.180947484E-3,1.026452322E0,-9.777655542E-2
5.710011742E1,-2.524473231E-2,1.028639108E0,-1.161602014E-1
5.711006142E1,1.339164047E-2,1.040325280E0,-9.113061011E-2
5.712000642E1,-2.019716908E-2,1.036358748E0,-1.044289327E-1
5.712995042E1,-3.380613411E-2,1.021780031E0,-1.205654937E-1
5.713989442E1,1.522273259E-2,1.012969155E0,-9.479155183E-2
5.714983942E1,-2.576968437E-2,1.008939107E0,-1.148258668E-1
5.715978342E1,-3.033519035E-2,1.045906959E0,-1.586665356E-1
5.716972842E1,2.632717984E-2,1.048707775E0,-1.183739573E-1
5.717967242E1,-4.823222011E-2,1.030835541E0,-7.927654982E-2
5.718961642E1,-1.788886193E-2,1.036746199E0,-1.129342926E-1
5.719956142E1,1.540114576E-2,1.053800919E0,-1.338702482E-1
5.720950542E1,-4.976278363E-2,1.030314774E0,-1.576385951E-1
5.721944942E1,-4.848840125E-3,1.031242434E0,-1.188446581E-1
5.722939442E1,2.601791695E-3,1.026459851E0,-1.165735996E-1
5.723933842E1,-4.403739106E-2,1.051324258E0,-1.153591329E-1
5.724928242E1,3.387281064E-2,1.027604882E0,-9.362620175E-2
5.725922742E1,-3.811964337E-2,1.020390148E0,-1.108170158E-1
5.726917142E1,-9.501853343E-3,1.024665340E0,-8.699019670E-2
5.727911542E1,-8.647666499E-4,9.924375339E-1,-8.905718744E-2
5.728906042E1,-4.795802224E-2,9.939773250E-1,-1.658176804E-1
5.729900442E1,1.277711637E-2,1.038448689E0,-1.169951838E-1
5.730894842E1,-3.020625011E-2,1.048141765E0,-1.280440825E-1
5.731889342E1,-5.821350859E-3,1.035006653E0,-1.296520668E-1
5.732883742E1,-8.499987759E-3,1.029925349E0,-6.510933101E-2
5.733878142E1,-4.139583830E-2,1.076651692E0,-1.098393613E-1
5.734872642E1,6.834315190E-2,9.714534849E-1,-1.262700373E-1
5.735867042E1,-3.254113468E-2,9.803126013E-1,-9.644865274E-2
5.736861442E1,-3.769402089E-2,1.033921775E0,-7.620968521E-2
5.737855942E1,3.776703799E-2,1.049728918E0,-1.195831615E-1
5.738850342E1,-4.541349672E-2,1.069888948E0,-1.264337593E-1
5.739844842E1,4.147958139E-2,9.940228602E-1,-3.194743216E-2
5.740839229E1,-5.434217675E-2,1.027498024E0,-1.128957009E-1
5.741833629E1,-4.183308212E-3,1.051577589E0,-1.594126403E-1
5.742828129E1,9.302819604E-3,1.029915263E0,-1.265939730E-1
5.743822529E1,-4.251154186E-2,1.090401054E0,-1.304560590E-1
5.744816929E1,1.633987969E-2,1.048347733E0,-5.916972935E-2
5.745811429E1,-6.806182774E-2,1.028761899E0,-1.356244129E-1
5.746805829E1,3.662282925E-2,1.043099272E0,-1.004042941E-1
5.747800229E1,-2.682203701E-2,1.033345824E0,-8.061380804E-2
5.748794729E1,-6.152275857E-4,1.021249397E0,-5.469076216E-2
5.749789129E1,-9.420778044E-4,9.363104032E-1,-1.048025697E-1
5.750783529E1,-2.246615371E-2,1.019468189E0,-1.218355089E-1
5.751778029E1,6.368396256E-2,9.872262029E-1,-1.059357601E-1
5.752772429E1,-5.071701268E-2,1.025451937E0,-7.013559759E-2
5.753766829E1,2.606001690E-2,1.008588421E0,-2.295382977E-2
5.754761329E1,-2.819368416E-2,1.016534202E0,-1.021081728E-1
5.755755729E1,1.833175197E-2,1.050817231E0,-1.339643884E-1
5.756750129E1,-3.677536849E-2,1.024474648E0,-1.283949155E-1
5.757744629E1,-2.735263528E-2,1.074795128E0,-5.532109201E-2
5.758739029E1,3.886942087E-2,9.566544744E-1,-5.903173506E-2
5.759733429E1,-5.320576125E-2,9.736964768E-1,-8.458874524E-2
5.760727929E1,2.999007672E-2,9.974899668E-1,-9.533826649E-2
5.761722329E1,-5.306618638E-2,1.065383815E0,-1.339316440E-1
5.762716729E1,1.697265806E-2,1.053161672E0,-2.687029481E-2
5.763711229E1,-3.729039855E-2,9.739283189E-1,-1.169448978E-1
5.764705629E1,-1.883428361E-2,1.098059079E0,-1.119730103E-1
5.765700029E1,4.076916296E-3,1.034689807E0,-1.002616221E-1
5.766694529E1,-3.132212726E-2,1.030334800E0,-1.177389497E-1
5.767688929E1,1.330588739E-3,9.986497620E-1,-3.732570112E-2
5.768683329E1,-5.170266137E-2,1.087722079E0,-9.148319721E-2
5.769677829E1,2.867114587E-2,9.680808109E-1,-8.605230331E-2
5.770672229E1,-7.892401753E-2,9.850658029E-1,-9.514647782E-2
5.771666729E1,3.760005430E-2,1.009732721E0,-5.319621384E-2
5.772661129E1,-5.894952687E-2,9.783213320E-1,-1.449249941E-1
5.773655529E1,1.381509765E-2,9.289557754E-1,-2.334266961E-2
5.774650029E1,8.429090269E-3,7.442442063E-1,-6.582093716E-2
5.775644429E1,-9.899122311E-2,9.978191650E-1,-1.431883711E-1
5.776638829E1,4.892605620E-2,1.116190637E0,-6.517365038E-2
5.777633329E1,2.893649069E-2,9.611422125E-1,-1.021081728E-1
5.778627729E1,-4.013729822E-2,8.508329543E-1,2.576575577E-2
5.779622129E1,-7.768968858E-2,1.016421351E0,-5.010069788E-2
5.780616629E1,1.167724689E-1,9.365317203E-1,-3.591728228E-1
5.781611029E1,-7.857579757E-2,9.674440491E-1,-1.470299917E-1
5.782605429E1,-7.510584053E-3,9.373706496E-1,2.025130516E-1
5.783599929E1,-5.927008219E-2,1.007854449E0,-7.198741078E-2
5.784594329E1,8.006384999E-2,1.080824923E0,-2.029287887E-1
5.785588729E1,-1.115417416E-1,1.063925446E0,-1.677244574E-1
5.786583229E1,3.283751543E-2,1.057383581E0,-1.302736259E-1
5.787577629E1,-2.999653607E-2,9.408631184E-1,-8.157859862E-2
5.788572029E1,-3.753510453E-3,1.062064789E0,-1.587840647E-1
5.789566529E1,-5.214620009E-3,9.574005792E-1,-1.267231965E-1
5.790560929E1,9.454070628E-3,1.058165208E0,-9.798763990E-3
5.791555329E1,-3.315364880E-2,9.519892003E-1,-5.033634067E-2
5.792549829E1,-4.471932258E-2,9.973037329E-1,-1.516405213E-1
5.793544229E1,4.256236696E-2,9.491869953E-1,-1.626841575E-1
5.794538629E1,-5.093343275E-2,1.083871176E0,-7.763699055E-2
5.795533129E1,2.109864528E-2,9.847526845E-1,-1.231172186E-1
5.796527529E1,-4.630368048E-2,9.785321242E-1,-1.376095426E-1
5.797521929E1,3.250467181E-2,9.984510297E-1,-8.832862437E-2
5.798516429E1,-7.068476077E-2,9.905233017E-1,-1.192837840E-1
5.799510829E1,3.628636767E-2,1.016942118E0,-9.321046472E-2
5.800505229E1,-6.160567939E-2,9.728462186E-1,-5.905395448E-2
5.801499729E1,1.235238925E-2,1.011683790E0,-1.049738932E-1
5.802494129E1,-5.787452540E-2,9.730361069E-1,-2.401065552E-1
5.803488529E1,3.117518856E-2,1.079047004E0,-1.631256223E-1
5.804483029E1,-3.971914007E-2,9.883262104E-1,-1.588998395E-1
5.805477429E1,7.274265178E-3,1.011791525E0,-9.570254803E-2
5.806471929E1,-3.700728368E-2,9.355471223E-1,-5.211389422E-2
5.807466329E1,2.124256901E-2,1.035837469E0,-7.513906002E-2
5.808460729E1,-2.215893734E-2,9.612749442E-1,-1.873757797E-1
5.809455229E1,-1.344455777E-2,1.003528533E0,-1.879406208E-1
5.810449629E1,-5.237716511E-3,9.409190324E-1,-1.442040324E-1
5.811444029E1,-1.816388207E-2,1.007329807E0,-8.175518453E-2
5.812438529E1,2.214541566E-3,9.679396006E-1,-1.002867651E-1
5.813432929E1,-3.078150650E-2,9.860468195E-1,-1.197182322E-1
5.814427329E1,2.230950315E-2,9.539195124E-1,-9.393902779E-2
5.815421829E1,-6.522671387E-2,9.673500551E-1,-1.771443218E-1
5.816416229E1,3.427515389E-2,1.002497815E0,-9.448691189E-2
5.817410629E1,-5.084029756E-2,1.002339647E0,-1.309706140E-1
5.818405129E1,3.140074491E-2,1.001110124E0,-1.295912558E-1
5.819399529E1,-7.481108604E-2,9.730507980E-1,-1.472264582E-1
5.820393929E1,3.438307157E-2,9.854223369E-1,-1.242989409E-1
5.821388429E1,-4.128052024E-2,9.559370211E-1,-1.371476126E-1
5.822382829E1,2.367011368E-2,9.986952241E-1,-1.218565589E-1
5.823377229E1,-5.953273181E-2,9.881630731E-1,-1.622485399E-1
5.824371729E1,2.206865268E-2,1.013175415E0,-1.232967281E-1
5.825366129E1,-4.757627215E-2,9.597656317E-1,-1.389818841E-1
5.826360529E1,3.023438070E-2,9.953264970E-1,-1.435965067E-1
5.827355029E1,-9.340715043E-2,1.108177467E0,-2.220123464E-1
5.828349429E1,4.590005815E-2,1.168419356E0,-3.411441028E-2
5.829343829E1,7.959536925E-2,7.828668930E-1,-8.317021072E-2
5.830338329E1,-1.191176043E-1,8.392896004E-1,-9.946873963E-2
5.831332729E1,-3.533905478E-2,1.050926794E0,-2.013962334E-1
5.832327129E1,2.650456061E-2,1.094636558E0,-2.447679555E-1
5.833321629E1,3.886534609E-3,1.065711259E0,-3.261986196E-2
5.834316029E1,-1.291226928E-1,1.004042649E0,1.811648673E-1
5.835310429E1,3.235969741E-2,9.220239743E-1,-2.768451959E-1
5.836304929E1,2.218415346E-2,9.777545907E-1,-3.739610159E-1
5.837299329E1,-3.140312947E-2,8.825104643E-1,-3.445062518E-2
5.838293729E1,-7.731565864E-2,9.156567219E-1,7.619155884E-2
5.839288229E1,3.510640869E-2,9.821504543E-1,-9.397644997E-3
5.840282629E1,-8.145759780E-2,9.330270454E-1,-1.987228864E-1
5.841277042E1,1.903429493E-2,9.627554592E-1,-1.663626409E-1
5.842271542E1,-3.920020882E-2,9.531246565E-1,-7.758144200E-2
5.843265942E1,5.083815968E-3,9.444120859E-1,-9.266784310E-2
5.844260342E1,-7.441334747E-2,9.263999574E-1,-1.562586522E-1
5.845254842E1,4.361328520E-2,9.978701819E-1,-1.134172726E-1
5.846249242E1,-5.298260774E-2,1.027812385E0,-5.860722721E-2
5.847243642E1,-1.341734994E-3,1.016996424E0,-3.538208663E-2
5.848238142E1,-4.683038671E-2,9.381629473E-1,-1.366997159E-1
5.849232542E1,6.307400661E-3,1.010244060E0,-2.919456303E-2
5.850227042E1,-5.756502497E-2,9.570250417E-1,-1.595518041E-1
5.851221442E1,6.712932475E-3,9.135242423E-1,-1.866255820E-1
5.852215842E1,-2.015133239E-3,9.197987433E-1,-7.419005692E-2
5.853210342E1,-1.032081071E-2,9.670338669E-1,-5.934280694E-2
5.854204742E1,1.294138659E-2,9.526681352E-1,-5.408382118E-2
5.855199142E1,-5.251982803E-2,9.770286588E-1,4.615792036E-3
5.856193642E1,1.751189925E-2,9.021842985E-1,-4.941481948E-3
5.857188042E1,-3.896984680E-2,8.795152281E-1,-1.384404320E-1
5.858182442E1,-2.716596292E-2,9.294842175E-1,-1.631127584E-1
5.859176942E1,-4.471186738E-2,1.027577034E0,-1.458827680E-1
5.860171342E1,2.844915267E-2,9.969142353E-1,-8.613708794E-2
5.861165742E1,-7.566627787E-2,9.627892269E-1,-1.830763221E-2
5.862160242E1,1.054826740E-2,9.364717864E-1,4.308286965E-2
5.863154642E1,-6.042978605E-2,9.383882844E-1,-1.529883045E-1
5.864149042E1,1.619528901E-2,9.322073389E-1,-1.656861180E-1
5.865143542E1,-7.976828238E-2,9.440081164E-1,-1.607154000E-1
5.866137942E1,1.630744591E-2,9.459460299E-1,-1.056012994E-1
5.867132342E1,-5.721175265E-2,9.703527465E-1,-1.605160099E-1
5.868126842E1,4.224976933E-2,1.003588832E0,-4.942008197E-2
5.869121242E1,-5.511685059E-2,9.681003991E-1,-6.840774536E-2
5.870115642E1,-1.393292818E-2,9.353084828E-1,-9.039210677E-2
5.871110142E1,-7.496349737E-3,7.713046087E-1,-1.246392488E-1
5.872104542E1,-1.308186594E-2,7.388404289E-1,-1.847913104E-1
5.873098942E1,-8.342943423E-2,9.466389249E-1,-1.272927153E-1
5.874093442E1,3.365238888E-2,1.059377190E0,-7.607870758E-2
5.875087842E1,-1.572710976E-2,9.301638832E-1,-7.605064094E-2
5.876082242E1,-4.483937323E-2,8.956316163E-1,1.498641372E-2
5.877076742E1,-4.607130848E-3,8.400384825E-1,-1.970920980E-1
5.878071142E1,-1.706783976E-3,8.803643169E-1,-3.868915486E-1
5.879065542E1,-1.895078938E-2,8.372611282E-1,-4.094395816E-2
5.880060042E1,-9.733861724E-2,9.172533041E-1,6.380481720E-3
5.881054442E1,2.880342085E-2,9.702214035E-1,-2.128678858E-2
5.882048842E1,-5.262254717E-2,1.053007379E0,-1.968453455E-1
5.883043342E1,2.358189382E-2,1.104181041E0,-1.867852110E-1
5.884037742E1,-9.523661630E-3,9.081704586E-1,-8.571258008E-2
5.885032142E1,-1.611907421E-2,8.767303455E-1,-1.255011284E-1
5.886026642E1,-4.428251730E-2,9.937101073E-1,-2.287652957E-1
5.887021042E1,9.039618155E-2,1.003837996E0,-1.332317322E-1
5.888015442E1,-1.494873572E-2,9.786075532E-1,1.528871477E-2
5.889009942E1,-1.862245909E-2,9.378038552E-1,2.075153446E-1
5.890004342E1,-3.481460522E-2,9.715232129E-1,-1.799971783E-1
5.890998742E1,9.567083602E-2,1.005078191E0,-2.612372231E-1
5.891993242E1,-7.164136525E-2,8.959906353E-1,-1.508873999E-1
5.892987642E1,4.995714873E-5,8.702321886E-1,-3.828698337E-2
5.893982042E1,-3.815726655E-2,9.286664113E-1,-2.298131168E-2
5.894976542E1,2.619238324E-2,9.552940466E-1,1.701422811E-2
5.895970942E1,-4.729011490E-2,8.738663793E-1,-3.819284320E-2
5.896965342E1,-1.754447920E-2,9.206183767E-1,-2.229426384E-2
5.897959842E1,-3.617471326E-2,9.077521634E-1,-8.406951249E-2
5.898954242E1,-4.511090331E-2,9.264011999E-1,-1.578292143E-1
5.899948642E1,-1.204901012E-3,9.424272486E-1,-1.860999173E-1
5.900943142E1,-4.430434386E-2,1.011017793E0,-5.151104629E-2
5.901937542E1,1.260451388E-2,9.924005502E-1,6.899129748E-3
5.902931942E1,-6.810284961E-2,9.417768920E-1,2.732403874E-3
5.903926442E1,1.024815906E-2,9.427133967E-1,-3.017514110E-2
5.904920842E1,-6.515210705E-2,9.657251139E-1,-1.190639287E-1
5.905915242E1,2.459449452E-2,9.067746551E-1,-1.474720412E-1
5.906909742E1,-8.877356093E-2,9.149321057E-1,-1.342754602E-1
5.907904142E1,4.885752501E-2,9.380407405E-1,-3.633752167E-2
5.908898542E1,-5.817230400E-2,9.784479973E-1,-8.810175240E-2
5.909893042E1,2.328814432E-2,9.854312539E-1,-8.581958413E-3
5.910887442E1,-8.537799144E-2,9.444677076E-1,-4.253673971E-2
5.911881842E1,2.354996254E-2,9.336780598E-1,-7.214119256E-2
5.912876342E1,-9.591895896E-2,8.938870995E-1,-1.435152304E-1
5.913870742E1,6.012436040E-3,9.295856667E-1,-1.050095612E-1
5.914865142E1,-5.007292360E-2,9.232081085E-1,-1.280347270E-1
5.915859642E1,-1.952564377E-2,9.156198844E-1,-5.780089617E-2
5.916854042E1,-5.440442218E-2,9.196896927E-1,-4.654676020E-2
5.917848442E1,8.356456887E-3,9.396323526E-1,-7.794396937E-2
5.918842942E1,1.445851978E-3,8.975262603E-1,-1.098042780E-1
5.919837342E1,-4.701997354E-2,9.013431765E-1,-3.687955856E-2
5.920831742E1,-2.703183328E-2,9.048931673E-1,-4.433300436E-2
5.921826242E1,-3.626929197E-2,8.944020930E-1,-9.309995234E-2
5.922820642E1,2.251832183E-2,8.753017245E-1,-1.012995028E-1
5.923815042E1,-6.787326417E-2,9.421921174E-1,-8.779477358E-2
5.924809542E1,1.548957576E-2,9.093765930E-1,-7.518291414E-2
5.925803942E1,-8.431297593E-2,9.425461663E-1,-1.214104164E-1
5.926798342E1,5.207592387E-2,8.864558731E-1,-5.462468863E-2
5.927792842E1,-8.361768717E-2,9.123074368E-1,-1.286995554E-1
5.928787242E1,3.335893175E-2,9.389274707E-1,-8.182184279E-2
5.929781642E1,-6.957836707E-2,9.361790601E-1,-1.027496123E-1
5.930776142E1,3.745822278E-2,8.888563013E-1,-5.211857200E-2
5.931770542E1,-6.737962212E-2,9.071360131E-1,-1.739377087E-1
5.932764942E1,2.460937751E-2,9.157235263E-1,-1.807941538E-1
5.933759442E1,-3.454569725E-2,9.038060237E-1,-1.117630953E-1
5.934753842E1,1.054755477E-2,9.181292901E-1,-6.861824512E-2
5.935748242E1,-4.267137185E-2,9.115320960E-1,-1.399905288E-1
